Date,Open,High,Low,Close,Effective Date,Bank Rate,Repo,Reverse Repo,Standing Deposit Facility (SDF) Rate,Marginal Standing Facility (MSF) Rate,Cash Reserve Ratio (CRR),Statutory Liquidity Ratio (SLR)
2023-03-01,40473.85,40725.35,40341.95,40698.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-02,40604.55,40773.25,40312.90,40389.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-03,40671.40,41390.15,40605.35,41251.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-06,41418.40,41671.20,41259.15,41350.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-08,41178.35,41625.35,41100.35,41577.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-09,41532.65,41659.00,41208.10,41256.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-10,40805.25,40839.00,40341.70,40485.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-13,40356.10,40690.05,39454.60,39564.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-14,39522.40,39768.50,39132.60,39411.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-15,39777.90,39914.10,38934.65,39051.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-16,39061.70,39381.40,38613.15,39132.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-17,39442.40,39705.15,38926.80,39598.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-20,39512.10,39512.10,38941.90,39361.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-21,39599.65,39970.90,39366.30,39894.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-22,40036.00,40085.60,39837.80,39999.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-23,39836.15,40201.60,39552.50,39616.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-24,39555.25,39767.90,39294.90,39395.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-27,39484.70,39695.20,39273.75,39431.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-28,39545.05,39645.20,39326.10,39567.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-29,39611.55,40055.00,39609.55,39910.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-03-31,40231.25,40690.40,40180.20,40608.65,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-03,40695.80,40857.60,40535.90,40813.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-05,40972.30,41071.15,40802.65,40999.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-06,40940.70,41274.70,40820.55,41041.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-10,41116.15,41139.85,40727.25,40834.65,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-11,41232.00,41403.25,40990.20,41366.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-12,41426.00,41610.15,41332.00,41557.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-13,41680.10,42196.20,41502.65,42132.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-17,42603.55,42603.55,41799.00,42262.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-18,42406.95,42500.70,42114.35,42265.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-19,42280.10,42339.90,42022.15,42154.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-20,42218.50,42378.15,42108.85,42269.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-21,42252.55,42382.15,41962.35,42118.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-24,42469.95,42714.15,42269.10,42635.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-25,42731.60,42865.55,42601.50,42678.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-26,42559.05,42875.60,42432.25,42829.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-27,42753.90,43043.40,42736.60,43000.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-04-28,43045.50,43302.05,42810.35,43233.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-02,43395.05,43483.85,43269.40,43352.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-03,43154.85,43354.95,43078.15,43312.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-04,43236.10,43739.80,43213.95,43685.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-05,43110.65,43588.00,42582.20,42661.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-08,42796.85,43418.55,42780.30,43284.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-09,43438.55,43533.25,43125.85,43198.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-10,43275.25,43383.65,42822.15,43331.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-11,43535.10,43774.25,43367.25,43475.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-12,43447.15,43905.95,43347.75,43793.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-15,43821.05,44151.70,43666.60,44072.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-16,44144.15,44144.15,43815.70,43903.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-17,43948.50,43992.75,43446.40,43698.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-18,44006.90,44079.20,43673.70,43752.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-19,43930.00,44020.90,43531.90,43969.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-22,43935.30,44026.75,43684.90,43885.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-23,43978.90,44095.25,43852.20,43954.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-24,43751.95,44010.45,43639.80,43677.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-25,43630.25,43719.85,43390.30,43681.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-26,43765.35,44067.60,43588.80,44018.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-29,44276.80,44483.35,44193.95,44311.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-30,44277.35,44498.60,44207.50,44436.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-05-31,44318.00,44339.05,43822.70,44128.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-01,44172.05,44179.95,43706.15,43790.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-02,43997.30,44088.90,43812.55,43937.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-05,44103.25,44266.15,44074.20,44101.65,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-06,44156.70,44236.20,44009.70,44164.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-07,44318.70,44346.30,44143.50,44275.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-08,44208.30,44459.25,43917.90,43995.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-09,44045.75,44220.10,43932.60,43989.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-12,44035.20,44124.95,43874.05,43944.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-13,43889.70,44138.15,43889.70,44079.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-14,44181.65,44212.35,43956.15,43988.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-15,44054.35,44077.45,43397.50,43443.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-16,43583.35,44083.25,43536.95,43938.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-19,44015.30,44040.35,43501.40,43633.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-20,43597.55,43823.95,43345.95,43766.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-21,43894.40,43946.70,43698.95,43859.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-22,43874.80,44042.15,43663.35,43724.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-23,43641.60,43824.10,43519.55,43622.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-26,43714.75,43773.10,43541.75,43641.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-27,43804.55,44194.65,43693.15,44121.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-28,44419.50,44508.40,44163.20,44327.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-06-30,44666.00,44787.10,44447.20,44747.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-03,44957.95,45353.20,44882.10,45158.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-04,45310.55,45655.50,45000.25,45301.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-05,45169.70,45418.90,45073.40,45151.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-06,45060.55,45417.50,45042.60,45339.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-07,45118.05,45227.25,44844.80,44925.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-10,44958.65,45184.30,44721.90,44860.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-11,44998.00,45139.55,44663.05,44745.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-12,44872.60,44937.25,44562.40,44639.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-13,45009.30,45085.15,44612.20,44665.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-14,44860.65,44923.85,44547.80,44819.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-17,44951.20,45556.45,44695.05,45449.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-18,45754.80,45905.85,45281.30,45410.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-19,45622.50,45707.40,45433.00,45669.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-20,45689.05,46256.20,45640.95,46186.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-21,46063.95,46369.50,45925.90,46075.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-24,46131.90,46191.50,45858.75,45923.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-25,46154.70,46156.10,45622.85,45845.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-26,45935.15,46096.60,45804.70,46062.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-27,46285.85,46310.10,45570.65,45679.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-28,45560.90,45727.75,45238.80,45468.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-07-31,45546.35,45694.90,45359.75,45651.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-01,45740.00,45782.75,45471.05,45592.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-02,45234.65,45404.90,44720.90,44995.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-03,44862.85,45038.45,44279.40,44513.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-04,44754.75,45118.05,44520.55,44879.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-07,44993.70,45011.35,44773.85,44837.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-08,44888.95,45096.85,44817.85,44964.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-09,44973.45,44975.00,44533.75,44880.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-10,44797.65,44980.35,44418.40,44541.8,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-11,44568.15,44571.25,44120.90,44199.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-14,44066.60,44212.75,43776.90,44090.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-16,43726.25,44002.80,43600.35,43946.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-17,43897.25,44071.85,43745.10,43891.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-18,43724.75,43957.65,43672.45,43851.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-21,43952.85,44113.80,43862.00,44002.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-22,44125.00,44151.30,43938.70,43993.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-23,44064.50,44521.65,43952.05,44479.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-24,44704.20,44949.90,44433.75,44496.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-25,44276.20,44359.10,43983.75,44231.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-28,44253.65,44610.40,44201.45,44494.65,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-29,44655.75,44673.00,44429.80,44495.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-30,44706.55,44779.65,44149.80,44232.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-08-31,44265.85,44399.65,43895.05,43989.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-01,43996.10,44568.55,43830.75,44436.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-04,44647.65,44656.05,44310.95,44578.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-05,44625.05,44668.70,44401.70,44532.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-06,44494.65,44577.00,44207.25,44409.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-07,44418.05,44915.55,44341.20,44878.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-08,44953.65,45383.35,44812.15,45156.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-11,45340.80,45636.20,45231.30,45570.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-12,45893.80,45893.80,45322.55,45511.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-13,45449.35,45990.50,45299.40,45909.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-14,46013.30,46153.90,45801.50,46000.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-15,46122.15,46310.40,46028.75,46231.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-18,46100.95,46252.95,45906.90,45979.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-20,45493.70,45745.15,45276.40,45384.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-21,45179.60,45276.80,44592.45,44623.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-22,44707.35,44996.75,44548.90,44612.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-25,44615.00,44936.55,44400.90,44766.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-26,44722.50,44773.80,44532.45,44624.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-27,44465.90,44668.00,44182.50,44588.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-28,44700.35,44756.80,44248.20,44300.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-09-29,44445.35,44755.05,44344.90,44584.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-03,44561.50,44566.30,44243.10,44399.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-04,44108.15,44161.35,43857.50,43964.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-05,44181.35,44391.85,44108.30,44213.35,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-06,44395.40,44500.70,44242.95,44360.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-09,44057.80,44113.20,43796.75,43886.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-10,44027.55,44487.25,44004.55,44360.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-11,44554.90,44710.55,44411.40,44516.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-12,44571.55,44693.05,44530.05,44599.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-13,44322.05,44563.05,44203.70,44287.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-16,44204.75,44356.95,44044.40,44225.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-17,44589.80,44589.85,44336.95,44409.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-18,44404.20,44412.50,43861.45,43888.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-19,43616.75,44058.80,43558.10,43754.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-20,43584.25,43877.50,43567.45,43723.05,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-23,43822.70,43831.30,43029.45,43151.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-25,43308.30,43397.45,42758.40,42832.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-26,42708.40,42716.20,42105.40,42280.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-27,42555.60,42840.15,42482.75,42782.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-30,42721.40,43112.50,42390.50,43039.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-10-31,43356.85,43356.85,42797.15,42845.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-01,42694.25,42815.15,42589.65,42700.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-02,43018.70,43271.50,42796.45,43017.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-03,43318.30,43416.10,43221.00,43318.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-06,43627.75,43648.70,43415.20,43619.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-07,43598.85,43799.35,43283.85,43737.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-08,43791.80,43797.55,43547.75,43658.65,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-09,43626.10,43876.75,43542.65,43683.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-10,43543.25,43908.70,43504.95,43820.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-12,44054.50,44056.00,43916.60,43996.65,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-13,43915.10,43970.75,43681.40,43891.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-15,44398.45,44408.55,44164.55,44201.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-16,44251.70,44420.95,44064.15,44161.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-17,43656.25,43872.85,43513.85,43583.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-20,43591.50,43724.00,43450.05,43584.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-21,43790.95,43790.95,43586.45,43689.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-22,43663.60,43692.50,43230.95,43449.6,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-23,43452.75,43649.65,43451.35,43577.5,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-24,43607.35,43806.50,43566.15,43769.1,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-28,43851.55,43960.30,43739.80,43880.95,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-29,44081.75,44630.35,44003.45,44566.45,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-11-30,44711.20,44764.80,44254.60,44481.75,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-01,44580.15,44951.10,44531.75,44814.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-04,45671.50,46484.45,45484.20,46431.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-05,46895.90,47230.55,46653.65,47012.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-06,47256.75,47259.85,46750.20,46834.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-07,46735.40,46927.70,46507.15,46841.4,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-08,46797.20,47303.65,46793.90,47262.0,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-11,47233.30,47588.00,47186.60,47314.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-12,47421.70,47454.00,47004.05,47097.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-13,47190.75,47201.95,46886.90,47092.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-14,47567.65,47943.60,47510.85,47732.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-15,47939.90,48219.95,47632.85,48143.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-18,48068.50,48076.60,47806.70,47867.7,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-19,47940.40,48017.00,47646.05,47870.9,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-20,48085.35,48166.15,47202.65,47445.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-21,47172.45,47932.40,46919.70,47840.15,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-22,47837.75,48071.40,47415.85,47491.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-26,47576.40,47838.45,47411.65,47724.85,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-27,47818.50,48347.65,47806.70,48282.2,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-28,48479.05,48636.45,48343.15,48508.55,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2023-12-29,48374.85,48477.70,48091.85,48292.25,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
2024-01-01,48203.45,48450.00,48044.15,48234.3,2023-02-08,6.75,6.50,3.35,6.25,6.75,4.5,18.00
